,title,year,imdbID,precount_wins,precount_noms,win,nom,none
1504,jackie brown,1997,tt0119396,1,2,0,1,6
1505,10,1979,tt0078721,1,1,0,0,7
1506,august: osage county,2013,tt1322269,5,16,0,0,0
1507,the core,2003,tt0298814,0,0,0,0,0
1508,elizabeth: the golden age,2007,tt0414055,1,3,0,0,0
1509,the hurricane,1999,tt0174856,1,9,0,1,6
1510,hard target,1993,tt0107076,0,0,0,0,0
1511,beetlejuice,1988,tt0094721,0,0,0,0,0
1512,lady in the water,2006,tt0452637,0,3,0,0,0
1513,here comes the boom,2012,tt1648179,0,1,0,0,0
1514,my fair lady,1964,tt0058385,2,7,3,6,1
1515,"dude, where's my car?",2000,tt0242423,0,0,0,0,0
1516,the interpreter,2005,tt0373926,5,10,0,0,0
1517,bridge of spies,2015,tt3682448,5,14,1,3,4
1518,vantage point,2008,tt0443274,1,0,0,0,0
1519,what dreams may come,1998,tt0120889,3,4,0,0,7
1520,funny people,2009,tt1201167,0,0,0,0,0
1521,babylon a.d.,2008,tt0364970,0,1,0,0,0
1522,run all night,2015,tt2199571,0,5,0,0,0
1523,the negotiator,1998,tt0120768,1,1,0,0,0
1524,larry crowne,2011,tt1583420,2,4,0,0,0
1525,"o brother, where art thou?",2000,tt0190590,0,2,0,1,6
1526,eternal sunshine of the spotless mind,2004,tt0338013,0,5,1,2,5
1527,second act,2018,tt2126357,0,0,0,0,0
1528,urban legend,1998,tt0146336,0,0,0,0,0
1529,problem child,1990,tt0100419,0,2,0,0,0
1530,ruthless people,1986,tt0091877,0,1,0,0,0
1531,stargate,1994,tt0111282,0,1,0,0,0
1532,chocolat,2000,tt0241303,0,3,0,4,3
1533,the score,2001,tt0227445,4,13,0,0,0
1534,xxx: state of the union,2005,tt0329774,0,3,0,0,0
1535,"i, frankenstein",2014,tt1418377,0,0,0,0,0
1536,stop! or my mom will shoot,1992,tt0105477,0,1,0,0,0
1537,small soldiers,1998,tt0122718,0,0,0,0,0
1538,the horse soldiers,1959,tt0052902,4,6,0,0,0
1539,superhero movie,2008,tt0426592,0,0,0,0,0
1540,12 strong,2018,tt1413492,1,2,0,0,0
1541,national lampoon's christmas vacation,1989,tt0097958,0,0,0,0,0
1542,anacondas: the hunt for the blood orchid,2004,tt0366174,0,0,0,0,0
1543,the royal tenenbaums,2001,tt0265666,4,5,0,1,6
1544,the hole,2001,tt0242527,0,0,0,0,0
1545,holes,2003,tt0311289,1,6,0,0,0
1546,any which way you can,1980,tt0080377,0,1,0,0,0
1547,groundhog day,1993,tt0107048,0,0,0,0,0
1548,all the president's men,1976,tt0074119,1,6,2,5,2
1549,kill bill: vol. 1,2003,tt0266697,1,2,0,0,0
1550,children of men,2006,tt0206634,2,5,0,1,6
1551,the dilemma,2011,tt1578275,2,3,0,0,0
1552,3:10 to yuma,2007,tt0381849,1,2,0,0,0
1553,the brave one,2007,tt0476964,3,4,0,0,0
1554,because i said so,2007,tt0490084,1,3,0,0,0
1555,grumpy old men,1993,tt0107050,3,12,0,0,0
1556,grumpier old men,1995,tt0113228,4,11,0,0,0
1557,the christmas star,1986,tt0090840,0,1,0,0,0
1558,the house bunny,2008,tt0852713,0,0,0,0,0
1559,the best little whorehouse in texas,1982,tt0083642,0,0,0,1,6
1560,without a paddle,2004,tt0364751,0,0,0,0,0
1561,lawrence of arabia,1962,tt0056172,6,9,2,5,2
1562,private benjamin,1980,tt0081375,1,0,0,3,4
1563,splash,1984,tt0088161,0,0,0,1,6
1564,purple rain,1984,tt0087957,0,0,0,0,7
1565,ferris bueller's day off,1986,tt0091042,0,0,0,0,0
1566,bonnie and clyde,1967,tt0061418,0,1,1,6,1
1567,land of the lost,2009,tt0457400,0,0,0,0,0
1568,babe: pig in the city,1998,tt0120595,0,8,0,0,0
1569,the adventures of sharkboy and lavagirl 3-d,2005,tt0424774,0,0,0,0,0
1570,13 hours,2016,tt4172430,0,0,0,0,0
1571,takers,2010,tt1135084,0,1,0,0,0
1572,the men who stare at goats,2009,tt1234548,3,8,0,0,0
1573,john tucker must die,2006,tt0455967,0,0,0,0,0
1574,witness,1985,tt0090329,0,0,1,4,3
1575,sahara,2005,tt0318649,0,0,0,0,0
1576,looney tunes: back in action,2003,tt0318155,0,0,0,0,0
1577,practical magic,1998,tt0120791,2,2,0,0,0
1578,bandits,2001,tt0219965,2,6,0,0,0
1579,jersey boys,2014,tt1742044,5,6,0,0,0
1580,thir13en ghosts,2001,tt0245674,0,0,0,0,0
1581,frequency,2000,tt0186151,0,0,0,0,0
1582,the x files: i want to believe,2008,tt0443701,0,0,0,0,0
1583,legion,2010,tt1038686,0,0,0,0,0
1584,sudden impact,1983,tt0086383,0,1,0,0,0
1585,open range,2003,tt0316356,2,8,0,0,0
1586,ghost ship,2002,tt0288477,0,0,0,0,0
1587,skyline,2010,tt1564585,0,0,0,0,0
1588,austin powers: international man of mystery,1997,tt0118655,0,0,0,0,0
1589,moonrise kingdom,2012,tt1748122,1,7,0,1,6
1590,saw vi,2009,tt1233227,0,0,0,0,0
1591,star wars: the clone wars,2008,tt1185834,0,0,0,0,0
1592,outbreak,1995,tt0114069,2,9,0,0,0
1593,a perfect murder,1998,tt0120787,2,0,0,0,0
1594,a good day to die hard,2013,tt1606378,0,0,0,0,0
1595,hidalgo,2004,tt0317648,0,1,0,0,0
1596,thirteen days,2000,tt0146309,1,1,0,0,0
1597,the messenger: the story of joan of arc,1999,tt0151137,0,0,0,0,0
1598,star trek: nemesis,2002,tt0253754,0,0,0,0,0
1599,the doctor,1991,tt0101746,1,3,0,0,0
1600,the next three days,2010,tt1458175,3,4,0,0,0
1601,the giver,2014,tt0435651,4,20,0,0,0
1602,the little rascals,1994,tt0110366,0,0,0,0,0
1603,moonwalker,1988,tt0095655,0,1,0,0,0
1604,dragnet,1987,tt0092925,0,0,0,0,0
1605,coal miner's daughter,1980,tt0080549,0,1,1,3,4
1606,broadcast news,1987,tt0092699,4,1,0,5,2
1607,selma,2014,tt1020072,0,0,0,1,6
1608,the final destination,2009,tt1144884,0,0,0,0,0
1609,flags of our fathers,2006,tt0418689,6,5,0,0,7
1610,matchstick men,2003,tt0325805,1,4,0,0,0
1611,mile 22,2018,tt4560436,0,3,0,0,0
1612,stuck on you,2003,tt0338466,1,2,0,0,0
1613,16 blocks,2006,tt0450232,0,0,0,0,0
1614,sweet november,2001,tt0230838,0,0,0,0,0
1615,scarface,1983,tt0086250,1,5,0,0,0
1616,the cabin in the woods,2011,tt1259521,0,1,0,0,0
1617,the age of adaline,2015,tt1655441,1,6,0,0,0
1618,the hard way,1991,tt0102004,0,1,0,0,0
1619,street kings,2008,tt0421073,1,0,0,0,0
1620,smokey and the bandit ii,1980,tt0081529,0,1,0,0,0
1621,"love, simon",2018,tt5164432,0,0,0,0,0
1622,mighty morphin power rangers: the movie,1995,tt0113820,0,0,0,0,0
1623,not another teen movie,2001,tt0277371,0,0,0,0,0
1624,stakeout,1987,tt0094025,1,0,0,0,0
1625,in the name of the father,1993,tt0107207,2,2,0,6,1
1626,"what's up, doc?",1972,tt0069495,1,4,0,0,0
1627,anaconda,1997,tt0118615,1,2,0,0,0
1628,lethal weapon,1987,tt0093409,0,1,0,0,7
1629,k-pax,2001,tt0272152,2,5,0,0,0
1630,hot tub time machine,2010,tt1231587,0,0,0,0,0
1631,the longest ride,2015,tt2726560,0,1,0,0,0
1632,the benchwarmers,2006,tt0437863,0,0,0,0,0
1633,*batteries not included,1987,tt0092494,0,1,0,0,0
1634,august rush,2007,tt0426931,0,1,0,0,7
1635,staying alive,1983,tt0086361,0,2,0,0,0
1636,alive,1993,tt0106246,1,1,0,0,0
1637,stay alive,2006,tt0441796,0,0,0,0,0
1638,the bank job,2008,tt0200465,0,0,0,0,0
1639,moonlight,2016,tt4975722,0,0,3,5,2
1640,bloodsport,1988,tt0092675,0,0,0,0,0
1641,zathura: a space adventure,2005,tt0406375,0,0,0,0,0
1642,high crimes,2002,tt0257756,0,3,0,0,0
1643,what about bob?,1991,tt0103241,4,1,0,0,0
1644,sudden death,1995,tt0114576,0,0,0,0,0
1645,carlito's way,1993,tt0106519,1,7,0,0,0
1646,the imaginarium of doctor parnassus,2009,tt1054606,0,1,0,0,7
1647,miracle,2004,tt0349825,0,1,0,0,0
1648,fences,2016,tt2671706,2,6,1,4,3
1649,the witches of eastwick,1987,tt0094332,2,8,0,0,7
1650,"hail, caesar!",2016,tt0475290,3,13,0,0,0
1651,the remains of the day,1993,tt0107943,4,2,0,5,2
1652,nowhere to run,1993,tt0107711,0,0,0,0,0
1653,wag the dog,1997,tt0120885,5,13,0,2,5
1654,cop land,1997,tt0118887,2,6,0,0,0
1655,28 weeks later,2007,tt0463854,0,0,0,0,0
1656,the danish girl,2015,tt0810819,2,0,1,2,5
1657,dragon: the bruce lee story,1993,tt0106770,0,0,0,0,0
1658,the fox and the hound,1981,tt0082406,1,4,0,0,0
1659,the smile of the fox,1992,tt0111222,0,0,0,0,0
1660,my cousin vinny,1992,tt0104952,1,1,1,1,6
1661,happy death day,2017,tt5308322,0,0,0,0,0
1662,risky business,1983,tt0086200,0,0,0,0,0
1663,unfriended,2014,tt3713166,0,0,0,0,0
1664,mona lisa smile,2003,tt0304415,1,2,0,0,0
1665,the shape of water,2017,tt5580390,1,6,2,6,1
1666,begin again,2013,tt1980929,0,3,0,0,0
1667,madea's family reunion,2006,tt0455612,0,0,0,0,0
1668,rising sun,1993,tt0107969,1,1,0,0,0
1669,the nice guys,2016,tt3799694,1,3,0,0,0
1670,the mountain between us,2017,tt2226597,1,6,0,0,0
1671,star trek v: the final frontier,1989,tt0098382,0,0,0,0,0
1672,dave,1993,tt0106673,1,4,0,1,6
1673,the star,2017,tt4587656,0,0,0,0,0
1674,jeepers creepers 2,2003,tt0301470,0,0,0,0,0
1675,beavis and butt-head do america,1996,tt0115641,1,0,0,0,0
1676,47 meters down,2017,tt2932536,0,0,0,0,0
1677,the crying game,1992,tt0104036,0,0,1,5,2
1678,the fast and the furious: tokyo drift,2006,tt0463985,0,0,0,0,0
1679,underworld: evolution,2006,tt0401855,0,0,0,0,0
1680,the 13th warrior,1999,tt0120657,0,0,0,0,0
1681,american assassin,2017,tt1961175,0,1,0,0,0
1682,inkheart,2008,tt0494238,0,0,0,0,0
1683,28 days,2000,tt0191754,0,0,0,0,0
1684,ninja assassin,2009,tt1186367,0,0,0,0,0
1685,snakes on a plane,2006,tt0417148,0,1,0,0,0
1686,the tree of life,2011,tt0478304,2,7,0,2,5
1687,like mike,2002,tt0308506,0,0,0,0,0
1688,friday night lights,2004,tt0390022,1,2,0,0,0
1689,a walk among the tombstones,2014,tt0365907,0,2,0,0,0
1690,flatliners,1990,tt0099582,0,1,0,0,7
1691,down and out in beverly hills,1986,tt0090966,1,4,0,0,0
1692,snow day,2000,tt0184907,0,0,0,0,0
1693,the electric horseman,1979,tt0079100,2,5,0,0,7
1694,brooklyn,2015,tt2381111,0,2,0,3,4
1695,a fish called wanda,1988,tt0095159,0,0,1,3,4
1696,an american werewolf in london,1981,tt0082010,0,0,0,0,0
1697,patton,1970,tt0066206,1,3,3,3,4
1698,rules of engagement,2000,tt0160797,3,4,0,0,0
1699,the legend of hercules,2014,tt1043726,0,0,0,0,0
1700,after the sunset,2004,tt0367479,0,2,0,0,0
1701,a history of violence,2005,tt0399146,1,6,0,2,5
1702,my super ex-girlfriend,2006,tt0465624,0,1,0,0,0
1703,zoolander,2001,tt0196229,0,0,0,0,0
1704,kick-ass 2,2013,tt1650554,0,0,0,0,0
1705,gorillas in the mist,1988,tt0095243,0,2,0,2,5
1706,misery,1990,tt0100157,1,2,1,1,6
1707,127 hours,2010,tt1542344,2,1,0,3,4
1708,the good son,1993,tt0107034,0,0,0,0,0
1709,500 days of summer,2009,tt1022603,0,0,0,0,0
1710,fargo,1996,tt0116282,0,0,2,5,2
1711,the omen,1976,tt0075005,1,5,0,0,7
1712,the fly,1986,tt0091064,0,0,0,0,0
1713,the wild thornberrys movie,2002,tt0282120,0,0,0,0,7
1714,brüno,2009,tt0889583,0,1,0,0,0
1715,son of the mask,2005,tt0362165,0,0,0,0,0
1716,the flintstones in viva rock vegas,2000,tt0158622,0,0,0,0,0
1717,i spy,2002,tt0297181,0,0,0,0,0
1718,the insider,1999,tt0140352,2,7,0,4,3
1719,chain reaction,1996,tt0115857,0,3,0,0,0
1720,the ghost writer,2010,tt1139328,1,4,0,0,0
1721,morning glory,2010,tt1126618,0,0,0,0,0
1722,superman iii,1983,tt0086393,0,0,0,0,0
1723,secretariat,2010,tt1028576,0,4,0,0,0
1724,something borrowed,2011,tt0491152,0,1,0,0,0
1725,scrooged,1988,tt0096061,0,0,0,0,0
1726,jungle 2 jungle,1997,tt0119432,0,1,0,0,0
1727,keeping the faith,2000,tt0171433,1,6,0,0,0
1728,kiss the girls,1997,tt0119468,0,3,0,0,0
1729,popeye,1980,tt0081353,0,3,0,0,0
1730,21 grams,2003,tt0315733,0,3,0,2,5
1731,next friday,2000,tt0195945,0,0,0,0,0
1732,revenge of the nerds,1984,tt0088000,0,0,0,0,0
1733,revenge of the nerds ii: nerds in paradise,1987,tt0093857,0,0,0,0,0
1734,shampoo,1975,tt0073692,3,6,1,3,4
1735,dr. no,1962,tt0055928,0,0,0,0,0
1736,easy rider,1969,tt0064276,0,0,0,1,6
1737,the grand budapest hotel,2014,tt2278388,2,4,0,3,4
1738,behind enemy lines,2001,tt0159273,2,3,0,0,0
1739,rock of ages,2012,tt1336608,0,0,0,0,0
1740,1492: conquest of paradise,1992,tt0103594,0,5,0,0,0
1741,molly's game,2017,tt4209788,2,3,0,1,6
1742,agent cody banks,2003,tt0313911,0,0,0,0,0
1743,good luck chuck,2007,tt0452625,0,0,0,0,0
1744,from dusk till dawn,1996,tt0116367,1,3,0,0,0
1745,under the tuscan sun,2003,tt0328589,0,1,0,0,0
1746,jeepers creepers,2001,tt0263488,0,0,0,0,0
1747,fletch,1985,tt0089155,0,0,0,0,0
1748,chariots of fire,1981,tt0082158,0,0,2,4,3
1749,the blue lagoon,1980,tt0080453,0,0,0,0,7
1750,water for elephants,2011,tt1067583,2,1,0,0,0
1751,little nicky,2000,tt0185431,0,1,0,0,0
1752,that's my boy,2012,tt1232200,0,0,0,0,0
1753,the ninth gate,1999,tt0142688,0,4,0,0,0
1754,heartbreakers,2001,tt0125022,0,3,0,0,0
1755,cleopatra,1963,tt0056937,6,10,0,2,5
1756,invincible,2006,tt0445990,0,1,0,0,0
1757,the shawshank redemption,1994,tt0111161,0,2,0,3,4
1758,drumline,2002,tt0303933,0,0,0,0,0
1759,end of watch,2012,tt1855199,0,2,0,0,0
1760,funny girl,1968,tt0062994,3,12,1,3,4
1761,throw momma from the train,1987,tt0094142,0,0,0,1,6
1762,marked for death,1990,tt0100114,0,0,0,0,0
1763,muriel's wedding,1994,tt0110598,0,0,0,0,0
1764,bull durham,1988,tt0094812,0,1,0,1,6
1765,boyz n the hood,1991,tt0101507,0,0,0,2,5
1766,sliding doors,1998,tt0120148,0,0,0,0,0
1767,red eye,2005,tt0421239,0,0,0,0,0
1768,life is beautiful,1997,tt0118799,0,0,0,0,0
1769,memoirs of a geisha,2005,tt0397535,0,2,0,0,7
1770,blood diamond,2006,tt0450259,1,3,0,2,5
1771,elektra,2005,tt0357277,0,0,0,0,0
1772,murder by numbers,2002,tt0264935,0,1,0,0,0
1773,all the money in the world,2017,tt5294550,1,9,0,1,6
1774,sister act 2: back in the habit,1993,tt0108147,1,1,0,0,0
1775,predator 2,1990,tt0100403,0,1,0,0,0
1776,lake placid,1999,tt0139414,0,0,0,0,0
1777,the quest,1996,tt0117420,0,0,0,0,0
1778,the beverly hillbillies,1993,tt0106400,1,0,0,0,0
1779,unlawful entry,1992,tt0105699,0,0,0,0,0
1780,the wild ride,1960,tt0054475,0,0,0,0,0
1781,beaches,1988,tt0094715,0,1,0,0,7
1782,the river wild,1994,tt0110997,2,7,0,0,0
1783,she's the man,2006,tt0454945,0,0,0,0,0
1784,into the wild,2007,tt0758758,3,7,0,1,6
1785,wild,2014,tt2305051,1,2,0,2,5
1786,the mist,2007,tt0884328,1,4,0,0,0
1787,smokin' aces,2006,tt0475394,0,0,0,0,0
1788,clueless,1995,tt0112697,0,0,0,0,0
1789,foxes,1980,tt0080756,0,1,0,0,0
1790,guess who's coming to dinner,1967,tt0061735,1,22,1,6,1
1791,boyhood,2014,tt1065073,0,2,1,5,2
1792,once upon a time in mexico,2003,tt0285823,0,1,0,0,0
1793,be cool,2005,tt0377471,0,3,0,0,0
1794,a civil action,1998,tt0120633,2,8,0,1,6
1795,the killer elite,1975,tt0073240,1,2,0,0,0
1796,doom,2005,tt0419706,0,0,0,0,0
1797,killer elite,2011,tt1448755,2,5,0,0,0
1798,all eyez on me,2017,tt1666185,0,0,0,0,0
1799,15 minutes,2001,tt0179626,2,4,0,0,0
1800,pay it forward,2000,tt0223897,3,1,0,0,0
1801,rookie of the year,1993,tt0107985,0,1,0,0,0
1802,cop out,2010,tt1385867,0,0,0,0,0
1803,florence foster jenkins,2016,tt4136084,3,18,0,1,6
1804,lucky number slevin,2006,tt0425210,1,3,0,0,0
1805,tombstone,1993,tt0108358,0,0,0,0,0
1806,cellular,2004,tt0337921,1,0,0,0,0
1807,the odd life of timothy green,2012,tt1462769,0,1,0,0,0
1808,cannonball run ii,1984,tt0087032,0,0,0,0,0
1809,wild things,1998,tt0120890,0,0,0,0,0
1810,silent hill: revelation,2012,tt0938330,0,0,0,0,0
1811,the craft,1996,tt0115963,0,0,0,0,0
1812,the big chill,1983,tt0085244,0,1,0,3,4
1813,"good night, and good luck.",2005,tt0433383,0,0,0,0,0
1814,the big sick,2017,tt5462602,1,3,0,1,6
1815,romeo must die,2000,tt0165929,0,0,0,0,0
1816,open water,2003,tt0374102,0,0,0,0,0
1817,downsizing,2017,tt1389072,5,9,0,0,0
1818,don't say a word,2001,tt0260866,2,0,0,0,0
1819,extremely loud & incredibly close,2011,tt0477302,4,8,0,2,5
1820,the hot chick,2002,tt0302640,0,0,0,0,0
1821,the mothman prophecies,2002,tt0265349,0,0,0,0,0
1822,the three stooges,2012,tt0383010,0,0,0,0,0
1823,blue crush,2002,tt0300532,0,0,0,0,0
1824,we own the night,2007,tt0498399,0,2,0,0,0
1825,doc hollywood,1991,tt0101745,0,0,0,0,0
1826,halloween h20: 20 years later,1998,tt0120694,0,0,0,0,0
1827,the money pit,1986,tt0091541,1,3,0,0,0
1828,"definitely, maybe",2008,tt0832266,0,0,0,0,0
1829,dallas buyers club,2013,tt0790636,0,0,2,4,3
1830,the jackal,1997,tt0119395,1,1,0,0,0
1831,assassin's creed,2016,tt2094766,2,3,0,0,0
1832,milk,2008,tt1013753,1,4,2,5,2
1833,evil dead,2013,tt1288558,0,0,0,0,0
1834,stranger than fiction,2006,tt0420223,0,0,0,0,0
1835,the five-year engagement,2012,tt1195478,0,0,0,0,0
1836,lawless,2012,tt1212450,0,0,0,0,0
1837,peppermint,2018,tt6850820,0,0,0,0,0
1838,the verdict,1982,tt0084855,0,13,0,5,2
1839,10 things i hate about you,1999,tt0147800,0,0,0,0,0
1840,varsity blues,1999,tt0139699,1,2,0,0,0
1841,police academy 5: assignment: miami beach,1988,tt0095882,0,0,0,0,0
1842,"i, tonya",2017,tt5580036,0,0,1,2,5
1843,sinister 2,2015,tt2752772,0,0,0,0,0
1844,la bamba,1987,tt0093378,0,0,0,0,0
1845,final destination,2000,tt0195714,0,0,0,0,0
1846,letters to juliet,2010,tt0892318,0,0,0,0,0
1847,bounce,2000,tt0186894,1,0,0,0,0
1848,pitch black,2000,tt0134847,0,0,0,0,0
1849,arachnophobia,1990,tt0099052,0,1,0,0,0
1850,big fat liar,2002,tt0265298,0,0,0,0,0
1851,urban cowboy,1980,tt0081696,0,2,0,0,0
1852,american gigolo,1980,tt0080365,0,0,0,0,0
1853,the boys next door,1985,tt0090770,0,0,0,0,0
1854,the boy next door,2015,tt3181822,0,0,0,0,0
1855,four weddings and a funeral,1994,tt0109831,0,0,0,2,5
1856,the forbidden kingdom,2008,tt0865556,0,0,0,0,0
1857,the finest hours,2016,tt2025690,0,2,0,0,0
1858,primary colors,1998,tt0119942,5,10,0,2,5
1859,æon flux,2005,tt0402022,1,1,0,0,0
1860,dragonfly,2002,tt0259288,1,1,0,0,0
1861,elizabethtown,2005,tt0368709,2,6,0,0,0
1862,old enough,1984,tt0087837,0,0,0,0,0
1863,awakenings,1990,tt0099077,2,4,0,3,4
1864,maximum risk,1996,tt0117011,0,0,0,0,0
1865,jaws: the revenge,1987,tt0093300,0,0,0,0,0
1866,king ralph,1991,tt0102216,0,9,0,0,0
1867,amadeus,1984,tt0086879,0,1,4,5,3
1868,the texas chainsaw massacre: the beginning,2006,tt0420294,0,0,0,0,0
1869,the color of money,1986,tt0090863,0,8,1,3,4
1870,one hour photo,2002,tt0265459,1,3,0,0,0
1871,stand by me,1986,tt0092005,0,0,0,1,6
1872,the china syndrome,1979,tt0078966,5,6,0,3,4
1873,the breakfast club,1985,tt0088847,0,0,0,0,0
1874,ghost rider: spirit of vengeance,2011,tt1071875,1,1,0,0,0
1875,lion,2016,tt3741834,0,0,0,4,3
1876,a cinderella story,2004,tt0356470,0,0,0,0,0
1877,enemy at the gates,2001,tt0215750,0,4,0,0,0
1878,mighty joe young,1998,tt0120751,0,1,0,0,7
1879,hollywood homicide,2003,tt0329717,0,3,0,0,0
1880,unleashed,2005,tt0342258,1,4,0,0,0
1881,hanging up,2000,tt0162983,2,7,0,0,0
1882,team america: world police,2004,tt0372588,0,0,0,0,0
1883,defiance,2008,tt1034303,0,0,0,0,7
1884,naked gun 33 1/3: the final insult,1994,tt0110622,1,0,0,0,0
1885,mortal kombat: annihilation,1997,tt0119707,0,0,0,0,0
1886,bride of chucky,1998,tt0144120,0,2,0,0,0
1887,what a girl wants,2003,tt0286788,0,0,0,0,0
1888,the crow,1994,tt0109506,0,0,0,0,0
1889,daybreakers,2009,tt0433362,0,0,0,0,0
1890,the skull,1965,tt0059727,0,0,0,0,0
1891,the skulls,2000,tt0192614,0,0,0,0,0
1892,the mighty ducks,1992,tt0104868,0,0,0,0,0
1893,silver streak,1976,tt0075223,0,3,0,0,7
1894,diary of a mad black woman,2005,tt0422093,0,0,0,0,0
1895,the love bug,1968,tt0064603,0,2,0,0,0
1896,doubt,2008,tt0918927,4,14,0,4,3
1897,syriana,2005,tt0365737,1,0,1,2,5
1898,a bridge too far,1977,tt0075784,1,0,0,0,0
1899,the tuxedo,2002,tt0290095,0,0,0,0,0
1900,serendipity,2001,tt0240890,0,0,0,0,0
1901,little women,1994,tt0110367,0,1,0,1,6
1902,sicario: day of the soldado,2018,tt5052474,1,3,0,0,0
1903,evita,1996,tt0116250,3,8,0,0,7
1904,stigmata,1999,tt0145531,0,0,0,0,0
1905,sphere,1998,tt0120184,3,12,0,0,0
1906,pleasantville,1998,tt0120789,0,5,0,0,7
1907,absolute power,1997,tt0118548,5,5,0,0,0
1908,the replacements,2000,tt0191397,2,3,0,0,0
1909,raising helen,2004,tt0350028,0,3,0,0,0
1910,patriots day,2016,tt4572514,0,1,0,0,0
1911,drillbit taylor,2008,tt0817538,0,0,0,0,0
1912,natural born killers,1994,tt0110632,3,6,0,0,0
1913,"planes, trains & automobiles",1987,tt0093748,0,0,0,0,0
1914,fever pitch,2005,tt0332047,0,1,0,0,0
1915,a walk in the clouds,1995,tt0114887,2,4,0,0,0
1916,she's out of my league,2010,tt0815236,0,0,0,0,0
1917,tron,1982,tt0084827,0,2,0,0,7
1918,the way we were,1973,tt0070903,1,1,0,1,6
1919,notes on a scandal,2006,tt0465551,2,5,0,3,4
1920,how the west was won,1962,tt0056085,3,9,0,0,0
1921,this christmas,2007,tt0937375,0,0,0,0,0
1922,revenge of the pink panther,1978,tt0078163,0,2,0,0,0
1923,major league,1989,tt0097815,0,1,0,0,0
1924,harry and the hendersons,1987,tt0093148,0,4,0,0,0
1925,nightcrawler,2014,tt2872718,0,1,0,1,6
1926,capote,2005,tt0379725,0,0,1,5,2
1927,the four seasons,1981,tt0082405,1,0,0,0,0
1928,coma,1978,tt0077355,1,1,0,0,0
1929,leaving las vegas,1995,tt0113627,0,0,1,4,3
1930,the man from snowy river,1982,tt0084296,0,3,0,0,0
1931,dog day afternoon,1975,tt0072890,0,1,1,5,2
1932,how do you know,2010,tt1341188,7,13,0,0,0
1933,conan the barbarian,1982,tt0082198,1,1,0,0,0
1934,trouble with the curve,2012,tt2083383,4,6,0,0,0
1935,concussion,2015,tt3322364,0,4,0,0,0
1936,the black dahlia,2006,tt0387877,2,0,0,0,7
1937,addams family values,1993,tt0106220,1,3,0,0,7
1938,push,2009,tt0465580,0,2,0,0,0
1939,bugsy,1991,tt0101516,3,12,0,5,2
1940,dark water,2005,tt0382628,1,2,0,0,0
1941,the 'burbs,1989,tt0096734,0,2,0,0,0
1942,national lampoon's european vacation,1985,tt0089670,0,0,0,0,0
1943,darkman,1990,tt0099365,0,1,0,0,0
1944,the hurt locker,2008,tt0887912,0,0,3,4,3
1945,whiplash,2014,tt2582802,0,0,1,3,4
1946,the deer hunter,1978,tt0077416,1,1,3,6,1
1947,the paper,1994,tt0110771,2,8,0,0,7
1948,g.i. jane,1997,tt0119173,1,5,0,0,0
1949,scott pilgrim vs. the world,2010,tt0446029,0,1,0,0,0
1950,the relic,1997,tt0120004,1,2,0,0,0
1951,wayne's world 2,1993,tt0108525,1,0,0,0,0
1952,the shadow,1994,tt0111143,0,0,0,0,0
1953,"girl, interrupted",1999,tt0172493,0,3,1,1,6
1954,magnolia,1999,tt0175880,0,1,0,2,5
1955,malcolm x,1992,tt0104797,1,2,0,1,6
1956,phantom thread,2017,tt5776858,3,8,0,4,3
1957,logan lucky,2017,tt5439796,1,2,0,0,0
1958,the natural,1984,tt0087781,2,7,0,0,7
1959,money talks,1997,tt0119695,0,0,0,0,0
1960,her,2013,tt1798709,0,4,1,2,5
1961,book of shadows: blair witch 2,2000,tt0229260,0,0,0,0,0
1962,a walk to remember,2002,tt0281358,0,0,0,0,0
1963,darkness falls,2003,tt0282209,0,0,0,0,0
1964,the fourth kind,2009,tt1220198,0,0,0,0,0
1965,mask,1985,tt0089560,0,3,0,0,0
1966,new jack city,1991,tt0102526,0,0,0,0,0
1967,the rundown,2003,tt0327850,1,1,0,0,0
1968,kingdom of heaven,2005,tt0320661,0,3,0,0,0
1969,munich,2005,tt0408306,4,7,0,3,4
1970,man on the moon,1999,tt0125664,0,0,0,0,0
1971,almost famous,2000,tt0181875,1,2,1,2,5
1972,mortdecai,2015,tt3045616,1,3,0,0,0
1973,dracula 2000,2000,tt0219653,0,0,0,0,0
1974,deck the halls,2006,tt0790604,0,1,0,0,0
1975,the distinguished gentleman,1992,tt0104114,0,0,0,0,0
1976,the rocketeer,1991,tt0102803,0,2,0,0,0
1977,the rescuers down under,1990,tt0100477,0,0,0,0,0
1978,high fidelity,2000,tt0146882,0,1,0,0,0
1979,the toy,1982,tt0084809,0,3,0,0,0
1980,rough night,2017,tt4799050,0,0,0,0,0
1981,goodfellas,1990,tt0099685,2,5,1,5,2
1982,texas chainsaw 3d,2013,tt1572315,0,0,0,0,0
1983,land of the dead,2005,tt0418819,0,1,0,0,0
1984,"see no evil, hear no evil",1989,tt0098282,0,4,0,0,0
1985,soul surfer,2011,tt1596346,1,0,0,0,0
1986,hachi: a dog's tale,2009,tt1028532,0,6,0,0,0
1987,the big lebowski,1998,tt0118715,0,6,0,0,0
1988,the object of my affection,1998,tt0120772,0,0,0,0,0
1989,the wedding date,2005,tt0372532,0,0,0,0,0
1990,the place beyond the pines,2012,tt1817273,0,1,0,0,0
